MONTH;NO;X1;X2;X3;X4Z1;X5Z3;X6Z4;Z2;Z5;Z6;Z7;Y
12.2001;2;-6.300000000000001;-0.25;1.75;1.32;11.5;0;1.25;7;0;-20.5;0
01.2002;2;15.9;0;1.75;-0.0996;10;0.3000000000000001;0.25;5;-1.2;-13.8;0
02.2002;2;7;0;1.75;0.1500000000000003;10;0;-1.85;5;0;-11.5;0
03.2002;2;10.5;0;1.75;0.3000000000000007;10;-0.3;0.2100000000000008;5;-0.3;-8.1;0
04.2002;2;11.6;0;1.75;0.05000000000000071;9.5;-0.05555555555555558;-0.2800000000000011;5;-0.5555555555555556;-5.5;0
05.2002;2;1.699999999999999;0;1.75;0.1500000000000003;9;-0.02500000000000002;-0.4600000000000009;5;-0.525;-4.400000000000001;0
06.2002;2;-6.099999999999998;0;1.75;0.05000000000000071;8.5;-0.05000000000000004;-0.1500000000000003;5;-0.5500000000000001;-6.7;-0.0025
07.2002;2;5.199999999999999;0;1.75;0.4000000000000004;8.5;-0.2;-0.1799999999999997;3;-0.2;-5;-0.0025
08.2002;2;4.599999999999998;0;1.75;-0.08000000000000008;8;-0.05555555555555558;-0.1799999999999997;3;-0.5555555555555556;-3.2;0
09.2002;2;-0.5;0;1.75;0.0391;7.5;0.1666666666666667;-0.2800000000000011;3;-0.3333333333333333;-1.9;0
10.2002;2;-11.2;0;1.75;0.03000000000000025;7;0.25;-0.3899999999999997;3;-0.25;-3.5;0
11.2002;2;-6.5;0;1.25;-0.3300000000000001;6.75;0.02499999999999999;-0.5499999999999998;3;-0.225;-3.4;0.00625
12.2002;2;0;-0.25;1.25;0.5;6.75;0;0.75;3;0;-3.4;0
01.2003;2;26.4;-0.25;1.25;-0.0899;6.5;-0.04999999999999999;-0.7399999999999994;3;-0.3;2.5;0
02.2003;2;7.799999999999998;0;1.25;-0.2000000000000002;6.25;0.02777777777777779;-0.3700000000000001;3;-0.2222222222222222;2.9;0
03.2003;2;0.8000000000000042;-0.125;1.25;-0.1500000000000003;6;0.07500000000000001;-0.1699999999999999;3;-0.175;4.3;-0.01
04.2003;2;-5.800000000000004;-0.125;1.25;-0.0996;5.75;0.02777777777777779;-0.1999999999999993;3;-0.2222222222222222;3.1;-0.01125
05.2003;2;-3.5;0;1.25;-0.2000000000000002;5.5;0.125;-0.1999999999999993;3;-0.125;4.8;-0.01125
06.2003;2;-5.399999999999999;-0.25;1;-0.1500000000000003;5.25;0.125;-0.1699999999999999;3;-0.125;2.6;0.005
07.2003;2;0;-0.25;1;0;5.25;0;0;3;0;2.6;-0.0075
08.2003;2;7.100000000000001;0;1;-0.1699999999999999;5.25;-0.1111111111111111;-0.1600000000000002;3;-0.1111111111111111;9.800000000000001;0
09.2003;2;-4.099999999999999;0;1;-0.0996;5.25;0;-0.04000000000000004;3;0;6.3;0
10.2003;2;-11.8;0;1;0.1299999999999999;5.25;0;0.08999999999999986;3;0;5.099999999999999;0
11.2003;2;-21.6;0;1;0.0899;5.25;0;-0.0600000000000005;3;0;3.9;-0.00625
12.2003;2;-21.6;0;1;0.1500000000000003;5.25;0;0.009999999999999786;3;0;3.9;0
01.2004;2;-14.2;0;1;0.0498;5.25;0;-0.04999999999999983;2.5;0;8.300000000000001;0
02.2004;2;10.9;0;1;0.00979;5.25;0;0;2.5;0;12.6;0.005
03.2004;2;13.9;0;1;0.07000000000000029;5.25;0;0.009999999999999786;2.5;0;16.8;0
04.2004;2;8.5;0;1;0.1699999999999999;5.25;0;-0.05000000000000071;2.5;0;19;0.00375
05.2004;2;3.399999999999999;0;1;0.2000000000000002;5.25;0;-0.1800000000000006;2.5;0;15.9;0
06.2004;2;4;0;1.25;0.2999999999999998;5.75;-0.02500000000000002;-0.009999999999999786;2.5;0.475;16.5;0
07.2004;2;1.699999999999999;0;1.25;0.2000000000000002;6;-0.04999999999999999;0.01999999999999958;2.5;0.2;17.6;-0.0125
08.2004;2;3.600000000000001;0;1.5;0.2300000000000004;6.5;-0.04999999999999999;0.05000000000000071;2.5;0.45;20;-0.0125
09.2004;2;-9.100000000000001;0;1.75;0.2699999999999996;6.5;0;0.04999999999999983;2.5;0;18.5;0
10.2004;2;-15.6;0;1.75;0.0996;6.5;0;-0.02000000000000046;2.5;0;14.8;-0.01125
11.2004;2;-30.5;0;2;0.0996;6.5;0;0.03000000000000025;2.5;0;12.4;0
12.2004;2;-30.5;0;2.25;0;6.5;0;-0.09999999999999965;2.5;0;12.4;-0.0125
01.2005;2;-14.8;0;2.25;0.0498;6.5;0;-0.08000000000000008;2.5;0;10.1;0
02.2005;2;-6.5;0;2.5;-0.0996;6.5;0;-0.1499999999999995;2.5;0;11.7;0
03.2005;2;-7.900000000000002;0;2.75;-0.3499999999999996;6;0.04999999999999999;-0.2299999999999995;2.5;-0.45;8.5;-0.00875
04.2005;2;2;0;2.75;-0.3200000000000003;5.5;0;-0.2699999999999996;2.5;-0.5;10.5;0
05.2005;2;-4.099999999999998;0;3;-0.0498;5.5;0;-0.04999999999999983;2.5;0;12.1;0.00625
06.2005;2;-3.899999999999999;0;3;-0.4500000000000002;5;0;-0.3399999999999999;2.5;-0.5;9.800000000000001;0.01125
07.2005;2;-1.5;0;3.25;-0.2900000000000001;4.75;0.1;-0.2399999999999993;2.5;-0.15;11.8;0
08.2005;2;3.199999999999999;0;3.5;-0.1500000000000003;4.5;0.1;-0.1300000000000008;2.5;-0.15;14.1;0.01
09.2005;2;-0.6999999999999993;0;3.75;-0.0996;4.5;0;-0.0699999999999994;2.5;0;11.9;0
10.2005;2;-9.799999999999999;0;3.75;0;4.5;0;0.01000000000000067;2.5;0;10.3;0
11.2005;2;-15.3;0;4;0;4.5;0;0.01000000000000067;2.5;0;7.9;0.01
12.2005;2;-15.3;0.125;4.25;0.0196;4.5;0;-0.009999999999999786;2.5;0;7.9;-0.0075
01.2006;2;-7.899999999999999;0.125;4.5;-0.1799999999999997;4.25;0.07500000000000001;-0.2000000000000002;2.5;-0.175;9;0
02.2006;2;8.099999999999998;0;4.5;-0.0596;4;0.1;-0.01999999999999958;2.5;-0.15;10.1;0.005
03.2006;2;2.900000000000002;0.125;4.75;0.0899;4;0;0.08000000000000008;2.5;0;12.4;0
04.2006;2;6.600000000000001;0.125;4.75;0.07000000000000029;4;0;-0.009999999999999786;2.5;0;14.7;0
05.2006;2;5.700000000000002;0;5;0.0596;4;0;0.02000000000000046;2.5;0;16.5;0.0125
06.2006;2;2;0.125;5;0.04000000000000004;4;0;-0.05999999999999961;2.5;0;16.2;0.005
07.2006;2;0.4000000000000021;0.125;5.25;0.0596;4;0;-0.009999999999999786;2.5;0;16.7;0
08.2006;2;3.200000000000003;0.125;5.25;0.04000000000000004;4;0;-0.0600000000000005;2.5;0;16.8;0
09.2006;2;-0.1999999999999993;0.125;5.25;0.0996;4;0;0.08999999999999986;2.5;0;16.1;0
10.2006;2;-3.5;0.125;5.25;0.04000000000000004;4;0.1;-0.009999999999999786;2.5;0.1;16;0.0025
11.2006;2;-8.699999999999999;0.125;5.25;0.03000000000000025;4;0.1;-0.03000000000000025;2.5;0.1;14.6;-0.01125
12.2006;2;-8.699999999999999;0.125;5.25;0.0196;4;0.1111111111111111;0.009999999999999786;2.5;0.1111111111111111;14.6;0
01.2007;2;2.200000000000003;0.125;5.25;0.07000000000000029;4;0;0.07000000000000029;2.5;0;19.8;0.0025
02.2007;2;8;0;5.25;0.03000000000000025;4;0.075;-0.02000000000000046;2.5;0.075;21.5;0.00875
03.2007;2;10.6;0.125;5.25;0.04000000000000004;4;0.125;-0.009999999999999786;2.5;0.125;24.4;0.00625
04.2007;2;10.6;0.125;5.25;0.25;4.25;-0.1;0.1000000000000005;2.5;0.15;24.5;0
05.2007;2;-2.300000000000001;0;5.25;0.07000000000000029;4.25;0.1;0.09999999999999965;2.5;0.1;23.8;0.0075
06.2007;2;-5.699999999999999;0.125;5.25;0.21;4.5;-0.1;0.09999999999999965;2.5;0.15;24.1;0.0025
07.2007;2;-2.5;0.125;5.25;0.1699999999999999;4.5;0.025;0.08000000000000008;2.5;0.025;22.9;0.0125
08.2007;2;0.6999999999999993;0;5.25;0.21;4.75;-0.02499999999999999;0.1400000000000006;2.5;0.225;24.4;0
09.2007;2;-3.100000000000001;0;4.75;0.0596;4.75;0;0;2.5;0;23.6;0.01
10.2007;2;-6.899999999999999;0;4.5;0.1799999999999997;4.75;0.1;0.1200000000000001;2.5;0.1;21.9;0
11.2007;2;-14.5;0;4.5;0.3300000000000001;5;0;0.2400000000000002;2.5;0.25;19.5;0.00875
12.2007;2;0;0;4.25;0.4500000000000002;5;0.1;0.1499999999999995;2.5;0.1;19.5;0.01125
01.2008;2;9.199999999999999;0;3;0.2699999999999996;5.25;0.04999999999999999;0.01999999999999958;2.5;0.3;20;0
02.2008;2;4.5;0;3;0.3300000000000001;5.5;0;0.2400000000000002;2.5;0.25;22;0
03.2008;2;3.900000000000002;0;2.25;0.2000000000000002;5.75;0.07500000000000001;0.08000000000000008;2.5;0.325;23;0.0125
04.2008;2;-2.5;0;2;0.5999999999999996;5.75;0.1;0.1399999999999997;2.5;0.1;22.5;0
05.2008;2;-5.700000000000002;0;2;0.6100000000000004;5.75;0.1;-0.0699999999999994;2.5;0.1;20;0
06.2008;2;-8.700000000000002;0;2;0.5999999999999996;6;0;0.1599999999999993;2.5;0.25;17.2;0.0125
07.2008;2;-6.499999999999999;0.125;2;0.0196;6;0.075;-0.04000000000000004;2.5;0.075;13.5;0
08.2008;2;-4.799999999999997;0.125;2;0.1399999999999997;6;0.125;0.04000000000000004;2.5;0.125;14.4;-0.005
09.2008;2;-6.699999999999999;0;2;0.2300000000000004;6;0.125;-0.0600000000000005;2.5;0.125;10.7;0.00125
10.2008;2;-18.2;-0.25;1;0.4299999999999997;6;0;0.1699999999999999;2.5;0;5.7;0.00625
11.2008;2;-32.3;-0.5;1;0.3200000000000003;5.75;0;-0.21;2.5;-0.25;-1.1;-0.005
12.2008;2;-7.9;-0.625;0.25;0.2999999999999998;5;0.125;-0.05000000000000071;2.5;-0.625;-10;0
01.2009;2;2.400000000000002;-0.625;0.25;-0.1200000000000001;4.25;0.125;-0.5;2.5;-0.625;-13.2;-0.00125
02.2009;2;0.1999999999999993;-0.25;0.25;-0.0596;4;0;-0.4200000000000004;2.5;-0.25;-17.7;0
03.2009;2;3.899999999999999;-0.25;0.25;-0.23;3.75;0.125;-0.3500000000000001;2.5;-0.125;-15.6;0
04.2009;2;12.7;-0.375;0.25;-0.21;3.75;0;-0.04000000000000004;2.5;0;-8.199999999999999;0
05.2009;2;14.4;-0.25;0.25;0.1000000000000001;3.75;0;0.06000000000000005;2.5;0;-5.3;-0.005
06.2009;2;13.2;-0.125;0.25;0.08000000000000008;3.5;0.125;-0.08000000000000008;2.5;-0.125;-4.599999999999999;-0.0075
07.2009;2;2.5;0;0.25;-0.0899;3.5;0;-0.27;2.5;0;-4.2;-0.005
08.2009;2;9.4;0;0.25;-0.1099999999999999;3.5;0;-0.3000000000000002;2.5;0;-0.5;0
09.2009;2;9.299999999999999;0;0.25;-0.0498;3.5;0;0.06000000000000005;2.5;0;2.1;0
10.2009;2;4.599999999999999;0;0.25;-0.0899;3.5;0;-0.07000000000000029;2.5;0;0.8;-0.0025
11.2009;2;-2.2;0;0.25;-0.08000000000000008;3.5;0;-0.04999999999999983;2.5;0;1.1;-0.0075
12.2009;2;-5.600000000000001;0;0.25;0.1299999999999999;3.5;0;0.02000000000000002;2.5;0;-1.9;-0.00375
01.2010;2;6;0;0.25;0.05000000000000027;3.5;0;-0.1200000000000001;2.5;0;0;-0.00625
02.2010;2;15.6;0;0.25;0.02000000000000002;3.5;0;0.08999999999999986;2.5;0;3.1;0
03.2010;2;24.5;0;0.25;-0.02000000000000002;3.5;0;-0.04000000000000004;2.5;0;7.4;-0.00875
04.2010;2;23.9;0;0.25;0.02000000000000002;3.5;0;-0.06000000000000005;2.5;0;9.9;0
05.2010;2;17.3;0;0.25;0.02000000000000002;3.5;0;0.009999999999999786;2.5;0;7.2;0
06.2010;2;13;0;0.25;0.03000000000000025;3.5;0;0.07999999999999963;2.5;0;6.2;-0.00375
08.2010;2;15.3;0;0.25;0.03000000000000025;3.5;0.2;-0.02000000000000002;2.5;0.2;8.1;0
09.2010;2;10.4;0;0.25;0;3.5;0.25;0;2.5;0.25;7.8;-0.00625
10.2010;2;2.4;0;0.25;0.02000000000000002;3.5;0.25;-0.04000000000000004;2.5;0.25;4;-0.00375
11.2010;2;-5.100000000000001;0;0.25;0;3.5;0.2;-0.02000000000000002;2.5;0.2;2.7;-0.005
12.2010;2;-5.2;0;0.25;0.08000000000000008;3.5;0.1111111111111111;0.25;2.5;0.1111111111111111;1.4;0
01.2011;2;-5.2;0;0.25;0.08000000000000008;3.75;0;0.1000000000000001;2.5;0.25;1.4;-0.00375
03.2011;2;19.6;0;0.25;0.05000000000000027;3.75;0.08333333333333332;0.08999999999999986;2.5;0.08333333333333332;2.1;-0.00375
04.2011;2;22.6;0;0.25;-0.02000000000000002;4;-0.02499999999999999;-0.1300000000000003;2.5;0.225;3.7;0
05.2011;2;-0.3000000000000007;0.125;0.25;0.03000000000000025;4.25;-0.04999999999999999;0.05000000000000027;2.5;0.2;4.3;0
06.2011;2;-2.699999999999999;0.125;0.25;0.009999999999999786;4.5;-0.02499999999999999;0.04000000000000004;2.5;0.225;4.2;-0.0075
07.2011;2;-5.600000000000001;0;0.25;0.009999999999999786;4.5;0.025;-0.01999999999999958;2.5;0.025;3.1;-0.00375
09.2011;2;-4.200000000000001;0.125;0.25;0.009999999999999786;4.5;0;-0.01999999999999958;2.5;0;3;0
10.2011;2;-8.100000000000001;0.125;0.25;0.03000000000000025;4.5;0;0.03000000000000025;2.5;0;1.1;0
11.2011;2;-15.9;-0.125;0.25;0.1500000000000003;4.5;0;0;2.5;0;-1.1;-0.00625
12.2011;2;-23.1;-0.125;0.25;0.1500000000000003;4.5;0;0.03000000000000025;2.5;0;-4.2;-0.0075
01.2012;2;-29;-0.125;0.25;0.0600000000000005;4.5;0;-0.1299999999999999;2.5;0;-6.9;-0.00375
02.2012;2;-18.5;-0.125;0.25;0;4.5;0;-0.1200000000000001;2.5;0;-5.099999999999999;-0.00875
03.2012;2;-11.1;0;0.25;0;4.5;0;-0.02999999999999936;2.5;0;-2.1;0
04.2012;2;-3.300000000000001;0;0.25;0.02000000000000046;4.5;0.075;0.02000000000000046;2.5;0.075;-0.6;-0.00625
05.2012;2;-3.400000000000001;0;0.25;0.1000000000000005;4.75;-0.04999999999999999;0.09999999999999965;2.5;0.2;0.9;-0.00375
06.2012;2;-2.5;0;0.25;0.04999999999999983;4.75;0;0.1999999999999993;2.5;0;0.4;-0.005
07.2012;2;-8;0;0.25;0.2000000000000002;4.75;-0.08333333333333332;0.1200000000000001;2.5;-0.08333333333333332;0.4;-0.00125
09.2012;2;-8.9;-0.125;0.25;0.07000000000000029;4.75;-0.125;0.1499999999999995;2.5;-0.125;-2.8;-0.0075
10.2012;2;-16.3;-0.125;0.25;0.04000000000000004;4.75;-0.1666666666666667;-0.0699999999999994;2.5;-0.1666666666666667;-6.1;-0.00375
11.2012;2;-23.3;0;0.25;-0.07000000000000029;4.5;-0.02500000000000002;0.04999999999999983;2.5;-0.275;-10.7;-0.00375
12.2012;2;-1.299999999999999;0;0.25;-0.3300000000000001;4.25;-0.3000000000000001;-0.3799999999999999;2.5;-0.5500000000000001;-9.1;0
01.2013;2;-4.100000000000001;0;0.25;-0.2299999999999995;4;-0.1388888888888889;-0.3499999999999996;2.5;-0.3888888888888889;-14.3;-0.00125
02.2013;2;7.9;0;0.25;-0.1899999999999999;3.75;-0.1388888888888889;-0.02999999999999936;2.5;-0.3888888888888889;-8.9;-0.00375
03.2013;2;13.2;0;0.25;-0.04999999999999983;3.25;0.175;-0.08000000000000008;2.5;-0.325;-8;0
04.2013;2;3.900000000000001;0;0.25;-0.02999999999999981;3.25;0;-0.1299999999999999;2.5;0;-6.4;-0.005
05.2013;2;5.9;-0.125;0.25;-0.1499999999999999;3;0.07500000000000001;-0.1200000000000001;2.5;-0.175;-5.8;-0.00625
06.2013;2;0.7000000000000011;-0.125;0.25;-0.1999999999999997;2.75;0.07500000000000001;-0.1000000000000001;2.5;-0.175;-1.4;-0.0025
07.2013;2;-6.800000000000001;0;0.25;-0.1000000000000001;2.5;0.125;-0.4800000000000004;2.5;-0.125;-4.2;-0.00125
09.2013;2;3.1;0;0.25;-0.1499999999999999;2.5;0;-0.2300000000000004;2.5;0;-0.5;0
10.2013;2;0.3999999999999999;0;0.25;-0.1499999999999999;2.5;0;0.06000000000000005;2.5;0;-1.8;0.005
11.2013;2;-4;0;0.25;-0.02000000000000002;2.5;0;0.1200000000000001;2.5;0;-1;-0.00875
12.2013;2;-9.5;-0.125;0.25;-0.06000000000000005;2.5;0;0.04000000000000004;2.5;0;-3.1;-0.0025
01.2014;2;-15.2;-0.125;0.25;-0.06000000000000005;2.5;0;-0.1200000000000001;2.5;0;-6.4;0
02.2014;2;-0.8999999999999999;0;0.25;0.08000000000000008;2.5;0;0.06000000000000005;2.5;0;0.5;-0.005
03.2014;2;9.6;0;0.25;-0.02999999999999981;2.5;0;-0.1100000000000003;2.5;0;2.5;-0.01125
04.2014;2;13.6;0;0.25;0.04000000000000004;2.5;0;0.04999999999999983;2.5;0;5.099999999999999;0.00875
02.1998;3;-0.1000000000000014;0;5.5;0;24;0;-2.700000000000003;9.5;0.5;5.8;0.01
03.1998;3;20.6;0;5.5;0.949;24;0;0.9000000000000021;9.5;0;10.8;0.0125
04.1998;3;18.7;0;5.5;-0.5;23;0.09999999999999998;-2.120000000000001;9.5;-0.9;10;0.0125
05.1998;3;-8.799999999999998;0;5.5;0.219;21.5;0.1499999999999999;0.5;9.5;-1.35;11;0.0125
06.1998;3;-1.899999999999998;0;5.5;0.25;21.5;0;-0.3500000000000014;9.5;0;1.8;0
07.1998;3;-4.600000000000001;0;5.5;-0.449;19;0.75;-0.3500000000000014;9.5;-1.75;1.6;0.0125
08.1998;3;5.399999999999999;0;5.5;0.2699999999999996;19;0;-0.7999999999999971;9.5;0;16.5;0.0125
09.1998;3;3.399999999999999;0;5.5;0.199;18;0;-0.75;9.5;-1;7.6;0.0125
10.1998;3;-23.1;0;5;0.3500000000000014;17;0;-0.3999999999999986;9.5;-1;-0.7;0
11.1998;3;-15.7;0;4.75;0.199;17;0;-0.1799999999999997;9.5;0;-8;0.00375
12.1998;3;-19.8;-0.12;4.75;-0.328;15.5;0.1499999999999999;-0.5299999999999976;9.5;-1.35;-10.6;0
01.1999;3;11.2;-0.15;4.75;0.0996;13;0.625;-0.7000000000000011;8.25;-1.875;-11;-0.00125
02.1999;3;31.50000000000001;0;4.75;0.199;13;0;-0.2300000000000004;8.25;0;-0.6;0
03.1999;3;41;0;4.75;0.2200000000000006;13;0;0.1199999999999992;8.25;0;2.4;0
04.1999;3;36.4;-0.25;4.75;0.2699999999999996;13;0;0.2100000000000008;7.2;0;0.6;0
05.1999;3;33.5;-0.25;4.75;0.3000000000000007;13;0;-0.129999999999999;7.2;0;4.5;0.01
06.1999;3;28.3;0;4.75;0.279;13;0;0;7.2;0;0.9;0.0025
07.1999;3;17.3;0;5;0.3499999999999996;13;0;-0.009999999999999786;7.2;0;-2.3;0.00375
08.1999;3;23.1;0;5;0.279;13;0;-0.03000000000000114;7.2;0;0.2;0
09.1999;3;18.8;0;5.25;0.9000000000000004;14;-0.1111111111111112;0.5400000000000009;7.2;0.8888888888888889;1.7;0
10.1999;3;-9.300000000000001;0;5.25;1.699999999999999;14;0;0.8200000000000002;7.2;0;0.5;0.0075
11.1999;3;-18.8;0.25;5.5;2.920000000000002;16.5;0;3.220000000000001;7.2;2.5;-1.7;0.01
12.1999;3;-6.9;0.25;5.5;2.199999999999999;16.5;0;-1.050000000000001;7.2;0;-9.699999999999999;0
01.2000;3;3.499999999999999;0;5.5;0.629;16.5;0;-1.879999999999999;6.1;0;-2.7;0
02.2000;3;28.9;0.125;5.75;0.6000000000000014;17.5;0;-0.1699999999999982;6.1;1;7.3;0.0125
03.2000;3;10.1;0.25;6;0.3200000000000003;17.5;0;0.1499999999999986;6.1;0;9.9;0.0075
04.2000;3;5.299999999999997;0.125;6;0.469;17.5;0;-0.2199999999999989;6.1;0;10.8;0.01
05.2000;3;-1.900000000000002;0.125;6.5;0.379;17.5;0;-0.2300000000000004;6.1;0;8.9;0.0125
06.2000;3;-5.300000000000001;0.375;6.5;0.699;17.5;0.4;-0.07000000000000029;6.1;0.4;9.5;0.0075
07.2000;3;-9.700000000000002;0.25;6.5;0.399;17.5;0;0.2699999999999996;6.1;0;4.8;0.01
08.2000;3;-4.5;0;6.5;1.170000000000002;19;-0.1499999999999999;0.7800000000000011;6.1;1.35;9.4;0.01
09.2000;3;-3;0.125;6.5;0.3000000000000007;19;0;0.05999999999999873;6.1;0;8.9;0.01125
10.2000;3;-12.7;0.25;6.5;0.399;19;0;0.75;6.1;0;6.5;0.0125
11.2000;3;-26;0.125;6.5;0.3000000000000007;19;0;-0.6000000000000014;6.1;0;0.9;0.0025
12.2000;3;-29.6;0;6.5;0.5;19;0;0.03000000000000114;6.1;0;-4.900000000000001;0.00125
01.2001;3;-23.2;0;6;0.199;19;0;0;7;0;-3.2;0
02.2001;3;-4;0;5.5;-0.5;18;-0.1000000000000001;-0.8500000000000014;7;-1.1;-2;0.0125
03.2001;3;4.399999999999999;0;5;-1.25;17;0.5;-0.9500000000000029;7;-0.5;-1.6;0.0125
04.2001;3;1.199999999999999;0;4.5;0.1000000000000014;17;0;0.25;7;0;-1.3;0.0025
05.2001;3;-6.199999999999999;-0.125;4;0.6000000000000014;17;-0.8;0.09999999999999786;7;-0.8;-4.099999999999999;0.00375
06.2001;3;-9.899999999999999;-0.125;3.75;0;15.5;-0.05000000000000004;0.02000000000000313;7;-1.55;-7.8;0.01125
07.2001;3;-7.600000000000001;0;3.75;0.5;15.5;0;0.1000000000000014;7;0;-10.2;-0.00125
08.2001;3;-4.400000000000002;0;3.5;0.1500000000000003;14.5;0.09999999999999998;0.09999999999999786;7;-0.9;-7.8;0.00125
09.2001;3;-5.599999999999999;-0.375;3;0.75;14.5;0;-0.09999999999999965;7;0;-9.5;0.005
10.2001;3;-17.6;-0.375;2.5;0.3000000000000007;13;0.1499999999999999;-0.3000000000000007;7;-1.35;-14.9;-0.00125
11.2001;3;-7.4;-0.25;2;0.1500000000000003;11.5;0.75;-1.949999999999999;7;-0.75;-16.1;0
12.2001;3;-6.300000000000001;-0.25;1.75;1.32;11.5;0;1.25;7;0;-20.5;0
01.2002;3;15.9;0;1.75;-0.0996;10;0.3000000000000001;0.25;5;-1.2;-13.8;0
02.2002;3;7;0;1.75;0.1500000000000003;10;0;-1.85;5;0;-11.5;0
03.2002;3;10.5;0;1.75;0.3000000000000007;10;-0.3;0.2100000000000008;5;-0.3;-8.1;0
04.2002;3;11.6;0;1.75;0.05000000000000071;9.5;-0.05555555555555558;-0.2800000000000011;5;-0.5555555555555556;-5.5;-0.00125
05.2002;3;1.699999999999999;0;1.75;0.1500000000000003;9;-0.02500000000000002;-0.4600000000000009;5;-0.525;-4.400000000000001;0
06.2002;3;-6.099999999999998;0;1.75;0.05000000000000071;8.5;-0.05000000000000004;-0.1500000000000003;5;-0.5500000000000001;-6.7;0.00875
07.2002;3;5.199999999999999;0;1.75;0.4000000000000004;8.5;-0.2;-0.1799999999999997;3;-0.2;-5;0
08.2002;3;4.599999999999998;0;1.75;-0.08000000000000008;8;-0.05555555555555558;-0.1799999999999997;3;-0.5555555555555556;-3.2;-0.00625
09.2002;3;-0.5;0;1.75;0.0391;7.5;0.1666666666666667;-0.2800000000000011;3;-0.3333333333333333;-1.9;0.005
10.2002;3;-11.2;0;1.75;0.03000000000000025;7;0.25;-0.3899999999999997;3;-0.25;-3.5;0
11.2002;3;-6.5;0;1.25;-0.3300000000000001;6.75;0.02499999999999999;-0.5499999999999998;3;-0.225;-3.4;-0.005
12.2002;3;0;-0.25;1.25;0.5;6.75;0;0.75;3;0;-3.4;-0.00125
01.2003;3;26.4;-0.25;1.25;-0.0899;6.5;-0.04999999999999999;-0.7399999999999994;3;-0.3;2.5;0
02.2003;3;7.799999999999998;0;1.25;-0.2000000000000002;6.25;0.02777777777777779;-0.3700000000000001;3;-0.2222222222222222;2.9;0
03.2003;3;0.8000000000000042;-0.125;1.25;-0.1500000000000003;6;0.07500000000000001;-0.1699999999999999;3;-0.175;4.3;-0.00875
04.2003;3;-5.800000000000004;-0.125;1.25;-0.0996;5.75;0.02777777777777779;-0.1999999999999993;3;-0.2222222222222222;3.1;-0.00625
05.2003;3;-3.5;0;1.25;-0.2000000000000002;5.5;0.125;-0.1999999999999993;3;-0.125;4.8;0
06.2003;3;-5.399999999999999;-0.25;1;-0.1500000000000003;5.25;0.125;-0.1699999999999999;3;-0.125;2.6;-0.00375
07.2003;3;0;-0.25;1;0;5.25;0;0;3;0;2.6;-0.005
08.2003;3;7.100000000000001;0;1;-0.1699999999999999;5.25;-0.1111111111111111;-0.1600000000000002;3;-0.1111111111111111;9.800000000000001;0
09.2003;3;-4.099999999999999;0;1;-0.0996;5.25;0;-0.04000000000000004;3;0;6.3;0
10.2003;3;-11.8;0;1;0.1299999999999999;5.25;0;0.08999999999999986;3;0;5.099999999999999;-0.00375
11.2003;3;-21.6;0;1;0.0899;5.25;0;-0.0600000000000005;3;0;3.9;-0.005
12.2003;3;-21.6;0;1;0.1500000000000003;5.25;0;0.009999999999999786;3;0;3.9;0
01.2004;3;-14.2;0;1;0.0498;5.25;0;-0.04999999999999983;2.5;0;8.300000000000001;-0.0125
02.2004;3;10.9;0;1;0.00979;5.25;0;0;2.5;0;12.6;0
03.2004;3;13.9;0;1;0.07000000000000029;5.25;0;0.009999999999999786;2.5;0;16.8;-0.0125
04.2004;3;8.5;0;1;0.1699999999999999;5.25;0;-0.05000000000000071;2.5;0;19;0
05.2004;3;3.399999999999999;0;1;0.2000000000000002;5.25;0;-0.1800000000000006;2.5;0;15.9;0
06.2004;3;4;0;1.25;0.2999999999999998;5.75;-0.02500000000000002;-0.009999999999999786;2.5;0.475;16.5;-0.0125
07.2004;3;1.699999999999999;0;1.25;0.2000000000000002;6;-0.04999999999999999;0.01999999999999958;2.5;0.2;17.6;0
08.2004;3;3.600000000000001;0;1.5;0.2300000000000004;6.5;-0.04999999999999999;0.05000000000000071;2.5;0.45;20;-0.01125
09.2004;3;-9.100000000000001;0;1.75;0.2699999999999996;6.5;0;0.04999999999999983;2.5;0;18.5;0
10.2004;3;-15.6;0;1.75;0.0996;6.5;0;-0.02000000000000046;2.5;0;14.8;0
11.2004;3;-30.5;0;2;0.0996;6.5;0;0.03000000000000025;2.5;0;12.4;-0.0075
12.2004;3;-30.5;0;2.25;0;6.5;0;-0.09999999999999965;2.5;0;12.4;-0.0125
01.2005;3;-14.8;0;2.25;0.0498;6.5;0;-0.08000000000000008;2.5;0;10.1;0.01125
02.2005;3;-6.5;0;2.5;-0.0996;6.5;0;-0.1499999999999995;2.5;0;11.7;0
03.2005;3;-7.900000000000002;0;2.75;-0.3499999999999996;6;0.04999999999999999;-0.2299999999999995;2.5;-0.45;8.5;0
04.2005;3;2;0;2.75;-0.3200000000000003;5.5;0;-0.2699999999999996;2.5;-0.5;10.5;0
05.2005;3;-4.099999999999998;0;3;-0.0498;5.5;0;-0.04999999999999983;2.5;0;12.1;-0.01
06.2005;3;-3.899999999999999;0;3;-0.4500000000000002;5;0;-0.3399999999999999;2.5;-0.5;9.800000000000001;0
07.2005;3;-1.5;0;3.25;-0.2900000000000001;4.75;0.1;-0.2399999999999993;2.5;-0.15;11.8;0
